"Customer";"Location";"All Time Work";"Number of sensors";"TempSen";"HumpSen";"LightSen";"AcousticsSen";"AccSen";"GyrSen";"MagSen";"Power";"Wi-Fi";"BT";"JTAG";"Board";"iOSapp";"AndroidApp";"DataGetParammetrs"
"machineFesto:3";"Workshop20";439546006;23;24;46;6755;95;582;57;31;"5";"yes";"yes";"yes";"ESP32";"no";"no";"2020-01-11"
"u_Siemens#5";"Station.33";304486428;28;23;25;6978;82;-2366;69;93;"5";"yes";"no";"no";"ESP32";"yes";"yes";"2020-10-05"
"machineIoTSiemens_23";"Room-41";405997324;1;28;57;9149;44;-98;97;55;"5";"no";"no";"yes";"STM";"yes";"no";"2020-04-12"
"Iot_IoT_16";"Station29";344089641;3;32;67;3636;31;2132;28;40;"3";"no";"no";"yes";"ESP32";"yes";"no";"2019-07-12"
"CustomerFanucIoT:6";"Department_34";140572910;37;53;93;934;25;2397;60;73;"220";"no";"yes";"no";"ESP32";"no";"yes";"2020-05-01"
"u_XDK Bosch#16";"Workshop.4";251421440;2;6;95;1119;45;-864;47;78;"3";"no";"no";"no";"STM";"no";"yes";"2019-05-07"
"PLC_CISS Bosch/21";"Workshop#29";590135182;6;-2;48;1324;73;3049;54;67;"3";"yes";"no";"no";"ESP32";"yes";"yes";"2020-10-12"
"Iot_Fanuc17";"Station33";471797115;14;54;60;1178;63;-1896;18;46;"3";"no";"no";"no";"ESP32";"yes";"no";"2019-02-11"
"PLC_IoT_19";"Place7";780861481;44;14;95;8169;83;-135;100;80;"5";"no";"yes";"no";"ESP32";"yes";"no";"2019-08-05"
"PLCFanuc9";"Department_26";832194488;14;-1;29;2452;40;-1529;73;89;"3";"no";"yes";"no";"STM";"no";"yes";"2019-11-27"
"PLC_NewGenIoT#1";"Workshop.33";298758297;12;1;83;9970;17;309;58;63;"3";"yes";"no";"no";"ESP8266";"yes";"no";"2019-04-13"
"machineCNC#1";"Place#42";536179143;28;0;76;8211;74;475;55;70;"3";"yes";"yes";"no";"ESP8266";"yes";"yes";"2019-12-15"
"PLCFanucIoT#7";"Station28";626481317;11;10;45;3689;29;1645;58;61;"5";"yes";"no";"yes";"STM";"yes";"yes";"2019-09-02"
"PLC_SensXiom-21";"Room-18";340880411;22;43;55;6644;95;-2849;49;36;"3";"yes";"no";"no";"ESP32";"no";"yes";"2018-12-22"
"u_Fanuc#12";"Room.21";644359163;2;41;97;2593;77;1087;34;53;"3";"yes";"yes";"no";"ESP8266";"yes";"no";"2019-02-04"
"PLC_NewGenIoT.15";"Room-11";603290866;3;33;67;7882;78;-2433;49;20;"3";"no";"no";"no";"STM";"yes";"no";"2019-09-08"
"PLC_Siemens11";"Place3";753600860;20;21;48;2392;36;-1976;47;84;"5";"no";"yes";"yes";"STM";"yes";"no";"2020-01-09"
"CustomerFanuc.14";"Place23";142005476;28;9;33;282;60;-1909;85;66;"5";"yes";"yes";"yes";"STM";"yes";"no";"2020-03-21"
"machineFanucIoT-6";"Room/3";353195669;13;41;35;2220;85;-347;28;82;"5";"yes";"no";"yes";"STM32";"yes";"yes";"2019-07-26"
"CustomerBosch10";"Place-29";883032346;11;33;83;6423;25;-1023;31;40;"5";"no";"no";"yes";"STM";"yes";"yes";"2019-01-09"
"CustomerFanucIoT/22";"Place-6";544734073;31;52;38;9357;87;2177;90;28;"5";"yes";"no";"yes";"ESP32";"no";"no";"2019-09-27"
"PLC_Siemens:20";"Workshop_17";540423975;29;8;39;7506;68;1178;90;50;"3";"yes";"yes";"yes";"STM32";"no";"yes";"2020-09-21"
"machineIoT_20";"Workshop.13";387933085;38;7;61;2785;97;1238;56;76;"220";"no";"no";"no";"ESP8266";"no";"no";"2019-09-30"
"machineCNC.16";"Place12";605822130;33;4;50;641;53;2330;62;94;"5";"yes";"yes";"no";"ESP8266";"yes";"yes";"2019-05-05"
"CustomerSiemens.18";"Room-38";748105315;27;11;34;1773;100;-2600;83;23;"3";"no";"yes";"yes";"ESP32";"no";"no";"2019-10-27"
"Iot_-4";"Place_11";677051343;28;37;56;6727;61;-1759;53;73;"220";"no";"no";"yes";"ESP32";"no";"yes";"2019-08-19"
"PLCIIoT#15";"Workshop.28";648004526;28;27;84;6555;55;-560;60;98;"5";"yes";"yes";"no";"ESP32";"yes";"yes";"2019-04-19"
"u_GPDI51_21";"Department41";268479296;11;24;54;8701;39;2184;70;68;"5";"yes";"no";"yes";"ESP32";"yes";"no";"2020-10-07"
"CustomerXDK_9";"Workshop/2";109349665;18;24;55;2802;54;1894;47;56;"5";"no";"yes";"yes";"STM";"no";"no";"2019-08-29"
"Iot_Siemens-4";"Workshop:18";635999125;5;41;27;9570;24;493;91;47;"220";"yes";"yes";"yes";"STM";"no";"yes";"2019-05-01"
"PLCXDK21";"Department.5";746236071;43;46;49;7681;49;275;42;66;"5";"yes";"yes";"yes";"STM";"no";"yes";"2020-03-11"
"PLC_XDK/13";"Workshop-30";803297692;43;16;87;3523;40;-2561;59;55;"3";"yes";"yes";"yes";"ESP32";"yes";"no";"2019-11-04"
"Iot_SensXiom.21";"Place9";668908666;14;21;26;3655;19;-887;79;72;"3";"yes";"no";"yes";"ESP8266";"yes";"yes";"2019-08-31"
"machineXDK.14";"Place5";647046510;20;1;67;1706;39;-1149;86;46;"5";"no";"no";"no";"ESP32";"yes";"no";"2020-10-10"
"u_CISS Bosch:16";"Department#28";777524261;42;41;33;7916;99;-480;44;54;"5";"yes";"yes";"no";"ESP8266";"no";"yes";"2020-01-21"
"machineIoTSiemens_15";"Place:37";39852088;38;41;90;7424;40;902;56;58;"220";"yes";"yes";"yes";"ESP8266";"no";"no";"2018-12-19"
"PLCFanucIoT-9";"Department24";734123188;29;39;82;7691;34;-1649;88;84;"220";"yes";"no";"yes";"ESP32";"yes";"yes";"2020-08-06"
"PLCFesto.7";"Room#21";397555906;7;13;79;3745;55;1598;30;40;"5";"no";"no";"yes";"ESP8266";"yes";"no";"2019-05-11"
"machineCISS Bosch/20";"Place/42";435093640;35;-2;61;9441;29;-1464;41;30;"220";"yes";"no";"yes";"STM";"no";"no";"2019-05-29"
"machineIoT_12";"Room13";724052551;44;0;98;6710;78;-2742;24;29;"220";"no";"yes";"no";"ESP8266";"no";"no";"2020-09-13"
"Iot_CISS Bosch#4";"Room.8";346842760;47;54;86;7431;45;2030;68;48;"3";"no";"yes";"yes";"ESP8266";"yes";"no";"2019-12-10"
"PLCVersaIoT22";"Place:20";828632854;33;44;72;3264;36;2600;97;87;"5";"no";"yes";"yes";"STM32";"yes";"yes";"2019-08-11"
"PLCIoTSiemens/22";"Department33";65823285;26;9;55;1783;30;226;42;91;"3";"no";"no";"yes";"ESP32";"yes";"no";"2019-12-22"
"PLC_Siemens:20";"Station_13";19517804;24;13;31;1960;57;2552;76;40;"3";"yes";"no";"no";"STM32";"yes";"no";"2018-11-12"
"u_FanucIoT8";"Place11";362489157;29;41;90;6849;20;1242;42;42;"5";"no";"yes";"no";"STM32";"no";"no";"2020-02-08"
"machineNewGenIoT-1";"Room#24";745610962;22;25;37;3086;47;603;64;44;"3";"yes";"yes";"yes";"ESP32";"no";"yes";"2020-02-14"
"u_XDK Bosch_21";"Workshop24";124080103;48;15;81;2594;52;321;20;98;"3";"yes";"yes";"no";"STM";"no";"yes";"2020-06-23"
"PLCFestoR267/22";"Place19";187455970;16;33;26;4791;80;1558;96;94;"5";"yes";"no";"no";"STM32";"yes";"yes";"2019-10-30"
"Iot_XDK Bosch.10";"Department:21";556813470;18;49;63;6397;83;2279;23;69;"220";"no";"no";"yes";"ESP32";"yes";"yes";"2020-09-06"
"Iot_FestoR267#20";"Room-17";724554072;4;17;52;2442;79;365;36;64;"5";"no";"yes";"no";"STM32";"yes";"yes";"2019-04-29"
"PLCBosch-22";"Room37";133954205;37;33;89;1265;32;2286;47;42;"220";"no";"yes";"yes";"ESP32";"no";"no";"2019-05-29"
"CustomerCNC#19";"Room:41";311700696;17;22;46;9932;79;1617;59;38;"3";"no";"yes";"no";"ESP8266";"yes";"no";"2018-11-27"
"CustomerCNC:17";"Workshop_2";180645558;28;-3;95;7982;62;1009;39;77;"220";"no";"no";"no";"STM";"yes";"no";"2020-02-13"
"u_IIoT:10";"Workshop#14";473648979;13;6;46;5248;86;-1989;89;28;"3";"no";"yes";"yes";"ESP8266";"yes";"no";"2019-07-03"
"Iot_GPDI51/17";"Department20";566580911;46;10;31;2521;28;-132;68;32;"220";"no";"yes";"yes";"STM";"no";"yes";"2020-08-30"
"CustomerCNC.22";"Place-6";144684810;18;15;96;7613;89;-1712;93;45;"3";"yes";"yes";"yes";"STM";"no";"no";"2020-07-07"
"PLCBosch.17";"Workshop.6";856355616;42;-1;92;3014;37;1333;73;19;"5";"no";"yes";"yes";"ESP32";"yes";"yes";"2019-08-26"
"u_Fanuc3";"Room_19";518988666;47;17;72;4485;93;652;40;43;"5";"yes";"no";"no";"STM";"yes";"no";"2020-02-25"
"Iot_XDK#14";"Workshop/33";662726245;32;-3;28;6013;59;-927;64;57;"3";"no";"no";"yes";"STM";"no";"yes";"2019-01-17"
"u_/5";"Workshop:24";647285307;34;14;33;3519;26;2693;80;35;"220";"no";"yes";"yes";"STM";"no";"no";"2019-12-16"
"Iot_:16";"Workshop:18";597943246;13;14;33;2218;84;2032;99;99;"3";"yes";"yes";"yes";"ESP32";"yes";"yes";"2020-09-07"
"CustomerFesto.23";"Workshop:38";823694719;16;19;46;3933;33;2992;27;42;"3";"yes";"no";"yes";"STM";"yes";"no";"2020-08-19"
"PLC_OSISoftIoT5";"Station:23";185284051;43;34;60;2414;50;548;63;54;"3";"no";"yes";"no";"ESP32";"yes";"no";"2018-12-03"
"u_IoTSiemens.4";"Department/33";615134535;37;23;72;5931;71;3032;100;78;"5";"no";"yes";"no";"ESP8266";"no";"yes";"2019-02-16"
"u_FestoR267_6";"Place/25";838353960;26;21;34;6713;69;-2903;34;20;"5";"no";"yes";"no";"ESP32";"yes";"no";"2020-05-03"
"PLCVersaIoT-3";"Station32";558767853;24;30;88;5734;19;305;77;84;"220";"no";"yes";"yes";"ESP32";"yes";"no";"2019-08-27"
"PLC_CNC/21";"Station/36";659528313;11;15;33;4505;72;-790;54;67;"3";"yes";"no";"yes";"STM32";"no";"yes";"2018-11-16"
"u_SensXiom/19";"Workshop.37";793752754;34;33;64;7343;18;-2739;63;56;"3";"yes";"no";"no";"ESP32";"yes";"no";"2020-06-14"
"CustomerGPDI51-23";"Workshop_28";393596504;30;34;100;4387;71;2523;51;44;"5";"no";"no";"no";"ESP32";"yes";"yes";"2019-09-19"
"PLCFanucIoT23";"Station-42";41558453;31;32;99;4015;86;-322;82;52;"5";"no";"no";"no";"ESP8266";"yes";"yes";"2020-05-16"
"PLC_FanucIoT3";"Department.39";643984354;8;33;78;8442;36;-2679;90;53;"3";"yes";"no";"no";"STM32";"yes";"yes";"2020-09-01"
"PLC_VersaIoT19";"Place12";329011751;39;37;69;4835;96;941;60;68;"3";"no";"yes";"yes";"STM32";"no";"no";"2019-08-28"
"u_FestoR26723";"Workshop6";892204722;34;29;72;509;83;193;17;36;"220";"no";"no";"yes";"STM";"yes";"yes";"2019-09-28"
"machineXDK_3";"Room_39";376514117;17;-1;31;8882;69;3060;46;30;"5";"yes";"yes";"no";"ESP32";"no";"no";"2020-10-14"
"u_SensXiom_6";"Station:38";343704476;4;4;56;8913;86;2773;39;72;"220";"no";"yes";"no";"STM";"no";"yes";"2019-01-16"
"PLCIoTSiemens.12";"Station/9";764524126;1;50;68;7883;64;-1601;60;52;"3";"no";"yes";"no";"STM32";"no";"no";"2020-05-02"
"machineFestoR267_18";"Station6";137280274;6;36;84;228;61;2789;80;62;"5";"yes";"no";"yes";"ESP32";"yes";"no";"2019-10-19"
"u_GPDI51.4";"Station:29";824721097;30;33;50;7076;28;911;77;18;"5";"yes";"yes";"no";"ESP32";"yes";"yes";"2020-02-08"
"Iot_Fanuc.23";"Place#41";8664042;49;40;41;4755;92;-1912;25;63;"3";"yes";"yes";"no";"ESP32";"yes";"yes";"2019-10-20"
"PLCBosch17";"Room_38";679709427;44;5;38;5022;83;2914;80;40;"5";"yes";"no";"no";"ESP8266";"yes";"yes";"2019-03-01"
"machineNewGenIoT.8";"Place/4";302366554;25;10;100;2861;36;1437;18;62;"3";"no";"yes";"no";"ESP8266";"no";"yes";"2019-03-07"
"machineXDK:15";"Department#32";638925937;49;14;32;3134;67;-105;49;17;"3";"yes";"yes";"yes";"STM";"no";"yes";"2019-07-18"
"Iot_Siemens21";"Room:5";876591877;20;7;71;8544;32;2158;50;70;"220";"yes";"no";"no";"STM";"no";"yes";"2019-10-30"
"Iot_CISS Bosch_15";"Place#41";19192329;23;38;49;959;49;208;89;59;"5";"yes";"no";"no";"ESP32";"yes";"yes";"2019-09-11"
"PLC_CISS Bosch:22";"Department_34";789412890;5;5;74;7188;48;1470;41;18;"5";"yes";"yes";"no";"ESP32";"no";"no";"2019-02-27"
"CustomerCNC13";"Workshop21";551796871;34;34;25;2991;70;875;25;54;"5";"no";"yes";"yes";"STM32";"yes";"no";"2020-01-28"
"u_IIoT_22";"Place:3";731820703;22;-3;83;7101;71;-1607;86;89;"5";"yes";"yes";"yes";"STM32";"yes";"no";"2020-10-09"
"machineFanuc13";"Room36";357524858;2;29;93;9938;81;2393;34;77;"3";"yes";"yes";"no";"STM32";"no";"yes";"2020-08-28"
"Iot_FanucIoT:14";"Workshop.4";653718203;20;8;95;1608;38;-2039;24;68;"3";"no";"yes";"yes";"STM32";"yes";"no";"2019-06-04"
"CustomerFanuc4";"Place12";719621364;25;4;32;6378;94;-1203;96;77;"3";"yes";"no";"yes";"STM32";"yes";"no";"2020-06-09"
"PLCXDK-11";"Workshop:16";297137981;27;-1;75;7244;72;-86;50;57;"5";"yes";"yes";"no";"STM32";"yes";"yes";"2019-11-22"
"u_IoT/23";"Place/3";544385135;2;52;90;1070;51;2610;93;92;"5";"yes";"yes";"yes";"ESP32";"yes";"no";"2019-01-22"
"machineFanuc23";"Department#8";280626075;14;13;99;3380;47;-3004;89;67;"220";"no";"no";"no";"ESP32";"yes";"no";"2020-10-21"
"Iot_XDK Bosch:13";"Workshop_14";839712262;39;14;87;1193;30;-19;41;97;"220";"yes";"yes";"yes";"ESP32";"no";"yes";"2019-08-09"
"CustomerIoTSiemens5";"Workshop.16";742537035;28;34;69;9309;18;-1799;30;63;"220";"no";"yes";"yes";"STM";"yes";"no";"2019-07-22"
"CustomerFanucIoT:6";"Station29";424302541;33;36;43;2079;77;907;67;96;"5";"yes";"no";"no";"ESP8266";"no";"yes";"2019-02-14"
"u_SensXiom.20";"Room#22";736825502;17;49;64;7520;62;2794;58;92;"5";"yes";"yes";"no";"STM";"yes";"no";"2020-02-27"
"u_CNC:5";"Place21";376742616;6;0;40;3758;56;2062;80;29;"220";"yes";"yes";"no";"ESP8266";"no";"no";"2019-07-31"
"Iot_Bosch20";"Room.24";876126653;3;26;98;5209;63;2991;20;66;"220";"no";"no";"no";"ESP8266";"no";"yes";"2020-06-13"
"Iot_FestoR267#17";"Department.40";52334479;36;31;32;2494;30;-1488;56;32;"3";"no";"yes";"no";"ESP8266";"yes";"yes";"2019-10-29"
"Iot_Siemens:20";"Place-41";275853281;11;53;49;2385;79;-773;64;94;"3";"no";"no";"yes";"ESP8266";"yes";"yes";"2020-02-28"
"machineCISS Bosch13";"Station_17";839059716;32;31;99;6714;46;-1184;65;60;"3";"no";"yes";"yes";"ESP8266";"no";"yes";"2019-12-03"
"PLC_IIoT.16";"Place_5";147465426;39;26;59;1647;23;-2373;19;84;"5";"yes";"no";"no";"ESP32";"no";"no";"2020-06-03"
"PLC_NewGenIoT:5";"Department#35";12038075;36;7;40;6696;22;2072;89;20;"220";"no";"yes";"no";"ESP8266";"no";"no";"2018-12-07"
"CustomerNewGenIoT#19";"Workshop_19";454332758;28;10;29;7988;60;-1460;87;84;"220";"yes";"no";"no";"ESP32";"no";"yes";"2019-03-27"
"Iot_NewGenIoT-10";"Department#32";475038480;25;14;92;3367;68;-1509;97;71;"3";"yes";"yes";"no";"ESP8266";"yes";"yes";"2020-09-07"
"CustomerIoTSiemens_12";"Workshop.28";489069461;10;4;88;9622;45;1299;79;94;"3";"no";"yes";"no";"ESP8266";"no";"yes";"2019-05-15"
"machineCISS Bosch:10";"Department/24";228433790;17;52;95;9351;51;-833;25;87;"220";"yes";"yes";"yes";"STM";"no";"yes";"2019-03-13"
"Iot_XDK10";"Place:11";87839968;49;22;43;6554;25;-2210;43;70;"3";"no";"yes";"yes";"STM";"no";"yes";"2020-05-10"
"CustomerFesto.8";"Department.14";843075527;27;48;73;4395;67;-808;41;90;"5";"no";"yes";"no";"STM32";"yes";"yes";"2020-01-23"
"PLCFanuc18";"Workshop16";239368175;40;18;76;2865;51;-942;61;79;"3";"no";"no";"yes";"ESP32";"yes";"yes";"2019-07-06"
"CustomerNewGenIoT/23";"Place/21";533628905;22;0;75;3943;94;-1106;99;23;"5";"no";"no";"no";"ESP32";"yes";"no";"2019-06-13"
"u_Fanuc/11";"Station_20";375520955;29;52;38;1100;86;-1436;73;52;"5";"no";"yes";"yes";"ESP8266";"no";"no";"2019-08-18"
"u_GPDI51/21";"Room#34";359670611;15;12;87;5928;19;2139;65;39;"220";"yes";"yes";"no";"ESP8266";"yes";"no";"2020-03-02"
"CustomerSensXiom:14";"Place11";276788197;29;47;59;5991;54;-1164;82;65;"5";"no";"no";"no";"ESP32";"no";"no";"2018-11-28"
"PLCIoT_14";"Station.23";770935701;16;39;34;1701;76;3030;92;93;"220";"no";"no";"yes";"ESP32";"yes";"yes";"2019-06-10"
"PLCBosch/23";"Room_13";217437940;21;49;86;4345;63;2149;67;71;"3";"no";"no";"yes";"ESP8266";"yes";"yes";"2019-12-29"
"PLCCNC20";"Room/26";180135630;38;14;41;9499;69;1052;92;70;"5";"no";"no";"no";"STM";"no";"no";"2019-09-26"
"CustomerIIoT9";"Place-19";63438482;6;29;83;7176;28;496;40;42;"3";"no";"no";"no";"STM32";"no";"yes";"2018-11-23"
"CustomerFanucIoT10";"Department.22";622904588;15;4;80;1799;40;295;68;17;"3";"yes";"no";"yes";"ESP32";"no";"no";"2020-04-08"
"Iot_FestoR267:7";"Workshop15";419748101;21;41;33;9174;41;-823;92;42;"5";"yes";"no";"no";"ESP32";"yes";"yes";"2019-09-10"
"Iot_SensXiom:18";"Department.32";289890665;20;44;63;1785;30;-1492;64;46;"220";"no";"yes";"no";"ESP8266";"no";"yes";"2019-05-23"
"PLC_Siemens/3";"Room8";20849532;7;39;49;7544;29;637;81;99;"3";"no";"no";"yes";"STM";"yes";"no";"2019-08-14"
"CustomerIoTSiemens12";"Station.15";176840094;17;30;48;8887;53;165;40;61;"5";"no";"no";"no";"ESP8266";"no";"no";"2020-05-14"
"CustomerSensXiom.20";"Station.13";517990092;28;48;74;7022;39;603;46;82;"3";"yes";"no";"yes";"ESP8266";"no";"no";"2019-04-06"
"CustomerOSISoftIoT-22";"Place#38";895292844;1;2;63;9492;19;-2342;41;23;"5";"no";"no";"no";"STM";"yes";"no";"2019-07-23"
"Iot_IoTSiemens/18";"Place8";383332448;30;20;46;7547;28;-1124;49;30;"220";"no";"yes";"no";"STM";"no";"no";"2019-02-08"
"PLC_IoTSiemens/23";"Workshop7";841274363;27;54;74;7364;63;2646;29;98;"5";"yes";"no";"no";"ESP8266";"yes";"no";"2019-02-06"
"PLC_Bosch-12";"Place21";703936353;35;44;94;2637;65;523;96;65;"5";"yes";"yes";"yes";"STM";"no";"yes";"2019-01-20"
"Iot_Siemens:9";"Place#4";122107446;6;9;58;1068;28;1217;26;54;"3";"yes";"no";"yes";"STM32";"yes";"no";"2020-02-15"
"machineIoTSiemens-1";"Department.32";499421177;20;20;67;8871;91;3020;74;50;"5";"yes";"no";"no";"ESP32";"no";"yes";"2019-07-31"
"PLCGPDI51/5";"Station#5";606067876;16;10;48;3318;99;-2561;52;71;"5";"yes";"no";"no";"ESP8266";"no";"no";"2019-03-04"
"u_IIoT/4";"Station.27";630278296;23;45;99;8857;100;2422;97;38;"220";"yes";"yes";"no";"ESP8266";"no";"yes";"2018-11-20"
"CustomerFestoR267/5";"Department-40";269580474;6;45;59;9009;68;970;43;50;"5";"no";"yes";"no";"ESP8266";"no";"no";"2019-09-26"
"Customer-19";"Station.35";421888524;33;11;80;1225;62;-1867;38;47;"220";"yes";"yes";"yes";"STM";"yes";"no";"2020-01-17"
"PLCCNC10";"Room/27";487131955;10;45;76;5594;95;-814;31;26;"5";"no";"no";"no";"STM";"no";"no";"2019-09-01"
"Iot_NewGenIoT#4";"Department.16";634850381;1;39;44;5076;55;132;93;65;"220";"no";"no";"yes";"ESP32";"yes";"yes";"2019-10-22"
"Iot_Siemens#23";"Department:38";507522434;1;14;71;4095;83;-1052;43;99;"5";"no";"yes";"yes";"STM";"no";"yes";"2018-12-25"
"CustomerFanuc#5";"Station/14";397068131;9;1;47;7526;91;-742;100;24;"3";"yes";"yes";"yes";"ESP32";"no";"no";"2020-03-08"
"u_IIoT3";"Station_5";654136925;35;9;33;2161;67;-34;48;45;"3";"no";"no";"yes";"ESP32";"no";"no";"2020-05-01"
"machineCNC#5";"Station4";323093269;41;3;32;5300;74;-2453;90;17;"220";"no";"no";"no";"ESP32";"yes";"yes";"2020-04-28"
"u_FanucIoT-8";"Department#38";576564241;28;13;32;6097;98;585;51;78;"5";"yes";"yes";"no";"STM";"yes";"no";"2020-04-07"
"PLCXDK Bosch#12";"Place:28";223574976;29;7;64;5715;68;-835;81;85;"3";"yes";"no";"yes";"ESP8266";"no";"no";"2018-12-26"
"CustomerVersaIoT9";"Workshop/24";782806176;12;50;49;4736;68;521;79;98;"3";"yes";"no";"no";"STM32";"yes";"no";"2020-06-22"
"machineFanucIoT9";"Station/35";694100356;45;51;75;7252;25;-3076;40;60;"5";"no";"yes";"no";"ESP32";"no";"no";"2019-09-22"
"machineFanuc.5";"Room-36";617073587;2;41;40;2619;33;-1080;54;26;"3";"yes";"yes";"no";"STM";"no";"no";"2019-12-24"
"CustomerFesto23";"Place:42";422334497;18;18;65;1785;32;510;96;93;"3";"no";"no";"no";"STM";"yes";"yes";"2020-05-13"
"CustomerFestoR267/23";"Station4";654603461;28;25;82;8514;48;-520;46;60;"5";"yes";"yes";"no";"STM32";"yes";"no";"2019-12-31"
"PLCNewGenIoT:21";"Station25";713526827;30;15;62;3789;66;-2304;52;43;"3";"yes";"no";"no";"STM32";"yes";"yes";"2019-02-11"
"machineXDK Bosch13";"Department-36";612138055;19;40;53;4779;52;1476;72;63;"5";"no";"yes";"yes";"STM32";"yes";"no";"2019-03-07"
"CustomerCNC.13";"Department:38";70485730;38;36;48;4832;61;-1699;80;95;"220";"yes";"no";"yes";"STM";"yes";"no";"2019-02-22"
"PLC_Bosch-21";"Room_30";661015034;18;36;62;7992;54;835;41;84;"3";"no";"yes";"yes";"ESP32";"yes";"no";"2019-04-06"
"machineVersaIoT/9";"Department.11";509306239;15;26;77;6920;28;-1100;100;62;"3";"no";"no";"no";"ESP32";"no";"yes";"2019-03-03"
"PLC_FanucIoT#3";"Workshop.3";91686308;48;43;34;6924;35;389;91;99;"5";"no";"yes";"no";"STM32";"no";"yes";"2019-04-22"
"PLCFanucIoT1";"Room/13";74484500;13;-3;79;5731;72;-1728;54;17;"5";"yes";"no";"no";"ESP8266";"no";"yes";"2018-11-19"
"PLC_Festo14";"Place-15";193856036;35;34;49;8427;90;-619;80;53;"3";"yes";"yes";"yes";"ESP32";"no";"no";"2019-12-09"
"PLC_NewGenIoT20";"Department.11";499944186;15;48;71;403;77;-2558;96;71;"3";"yes";"no";"yes";"ESP32";"no";"no";"2019-02-09"
"Iot_IoTSiemens#2";"Department#18";313870772;33;27;66;1580;76;-2683;46;29;"3";"yes";"no";"no";"ESP32";"no";"yes";"2020-07-24"
"u_GPDI51#21";"Place-13";177446916;16;22;61;8781;42;-871;92;49;"5";"yes";"yes";"no";"ESP32";"no";"yes";"2019-11-13"
"machineCISS Bosch/17";"Workshop-40";218182926;25;42;85;7471;54;2944;70;94;"5";"no";"no";"yes";"STM";"no";"yes";"2019-07-31"
"Iot_Festo-4";"Department.8";51694661;17;54;34;7821;48;395;25;91;"3";"yes";"no";"yes";"STM32";"no";"no";"2020-09-24"
"CustomerBosch9";"Workshop24";780236849;7;11;74;9257;96;2017;88;35;"3";"no";"no";"yes";"STM32";"no";"yes";"2020-09-10"
"Iot_IIoT/2";"Place#40";193867968;45;17;33;3739;27;2503;31;68;"5";"no";"yes";"no";"STM";"no";"no";"2020-02-23"
"u_XDK.21";"Department-14";8224319;25;12;42;5831;44;2938;96;53;"220";"yes";"yes";"yes";"ESP8266";"no";"yes";"2020-05-20"
"PLC_OSISoftIoT:2";"Workshop3";826094665;23;30;34;1304;99;-597;91;62;"5";"no";"no";"no";"ESP32";"yes";"yes";"2019-06-07"
"PLC_NewGenIoT#14";"Station.22";137914248;34;45;46;938;51;1217;24;85;"5";"no";"yes";"yes";"ESP32";"yes";"no";"2020-05-05"
"machineOSISoftIoT15";"Station/2";367245630;19;9;52;3709;88;2528;72;48;"5";"no";"no";"no";"STM";"no";"no";"2020-07-04"
"PLCFestoR2673";"Station.10";205330099;38;33;88;8014;19;-199;39;82;"5";"no";"no";"yes";"STM32";"no";"no";"2019-07-14"
"machineXDK Bosch:12";"Department-23";280698955;31;32;93;486;73;2850;68;78;"5";"no";"yes";"no";"STM32";"yes";"yes";"2020-04-10"
"PLC_SensXiom.15";"Room-39";371792934;35;8;80;5220;94;2970;98;75;"3";"yes";"no";"yes";"ESP8266";"yes";"yes";"2019-01-27"
"machineFanucIoT#15";"Workshop:31";800639295;45;7;76;5016;64;2614;87;79;"3";"no";"no";"no";"ESP8266";"no";"no";"2020-07-11"
"Iot_Fanuc:1";"Workshop_16";235688285;18;-3;42;3067;52;498;98;61;"220";"yes";"no";"yes";"ESP8266";"no";"yes";"2020-10-06"
"CustomerGPDI51#12";"Room-24";458550245;49;21;28;9441;53;2867;28;43;"5";"yes";"no";"no";"STM";"no";"no";"2020-08-20"
"PLC_XDK Bosch:4";"Place-5";432009946;47;8;85;5459;35;751;31;46;"3";"yes";"no";"no";"ESP32";"yes";"yes";"2020-08-07"
"PLC_VersaIoT.4";"Place-26";404368734;25;24;43;1309;54;-2301;40;95;"3";"no";"yes";"no";"STM";"yes";"no";"2019-09-09"
"PLCGPDI51.20";"Department16";191076845;36;-1;99;257;93;-1679;89;59;"220";"yes";"yes";"no";"STM32";"yes";"no";"2020-06-18"
"CustomerOSISoftIoT-7";"Place.7";78341258;21;34;41;680;93;-1649;39;76;"3";"no";"yes";"yes";"STM32";"no";"yes";"2020-08-27"
"PLC_IIoT_2";"Room18";811180122;35;47;27;9508;58;-2195;63;81;"3";"no";"yes";"no";"ESP32";"yes";"no";"2019-05-18"
"PLCCNC:11";"Place/19";531799814;11;21;64;5317;100;-1046;33;55;"5";"yes";"no";"no";"STM";"no";"no";"2020-09-24"
"CustomerCISS Bosch:1";"Department/33";73002654;7;0;32;1942;71;656;63;22;"3";"no";"no";"no";"STM32";"no";"yes";"2019-02-26"
"Iot_IoT10";"Department:33";127559022;43;40;76;8078;95;-1094;28;69;"3";"no";"no";"no";"STM32";"no";"yes";"2019-07-20"
"PLCFestoR267.14";"Workshop.6";662163238;36;33;52;1509;81;-2796;75;60;"5";"yes";"no";"yes";"ESP32";"yes";"yes";"2020-02-26"
"PLCSensXiom4";"Place15";854811957;43;24;52;823;53;-614;30;25;"220";"yes";"yes";"yes";"STM";"no";"yes";"2019-11-20"
"Iot_Siemens21";"Department_7";828543973;41;15;72;8746;67;-784;43;40;"5";"yes";"yes";"yes";"ESP32";"no";"no";"2019-07-11"
