"Customer";"Location";"All Time Work";"Number of sensors";"TempSen";"HumpSen";"LightSen";"AcousticsSen";"AccSen";"GyrSen";"MagSen";"Power";"Wi-Fi";"BT";"JTAG";"Board";"iOSapp";"AndroidApp";"DataGetParammetrs"
"PLCBosch17";"";116289316;20;30;88;3136;65;-2894;61;56;"3";"yes";"no info";"No information";"STM32";"0";"no";"2020-01-13"
"machineFestoR267.19";"";379869057;6;18;30;5394;26;-210;40;49;"5";"NO;";"YES";"нет";"ЕSP8266";"no";"-";"2020-06-18"
"PLCSiemens:1";"Station_5";704397610;8;44;72;8937;88;1099;20;100;"3";"No Information";"-";"1";";";"no";"
";"2019-08-02"
"machineFesto-19";"";731934627;2;45;43;7299;39;1850;59;96;"3";"";"No Information";"0";"ESP ";"0";"no";"2018-02-07"
"machineOSISoftIoT#5";"Station.35";732652134;34;5;90;1196;34;99;73;48;"220";"no info";"
";"--";";";" ";"апр";"2020-02-08"
"u_GPDI51#16";"Station_4";325726482;33;30;100;98;39;331;80;25;"3";"
";"yes";"-";";";"N/I";"yes";"2018-07-29"
"PLCFanucIoT:19";"";731848703;22;-3;83;7101;71;-1607;87;89;"5";"-";"NO";"no";""""",";"1";"no info";"2018-10-25"
"PLCFestoR267#20";"Station#3";538009043;43;47;42;7867;51;-2772;42;76;"5";"N/I";"Нет";"No Information";",";"N/I";"No information";"2018-10-14"
"CustomerIIoT_18";"Station_10";104004306;33;24;56;3126;69;-1396;100;98;"5";"no";"No information";"YES";"STM";"NO;";"0";"2019-08-03"
"CustomerXDK Bosch/20";"";501567094;11;28;25;6573;66;-1961;99;25;"3";"";"No information";"No Information";",";"no";"0";"2019-06-12"
"PLCFesto#9";"Room_4";564924563;32;29;94;4140;39;-1470;51;70;"5";"N/I";"
";"Нет";"ESP8266";"No Information";"апр";"2019-11-03"
"Iot_GPDI512";"";355323444;19;9;89;884;94;2188;89;60;"3";"No Information";"No information";"yes";",";"Нет";"да";"2017-10-27"
"machineNewGenIoT/8";"";313448524;26;44;77;2405;42;1825;52;79;"3";"";"yes";"ЂСЏР¶Рµ";"STM32";"No information";"+";"2019-09-04"
"PLC_Bosch11";"";742565035;28;34;69;9309;18;-1799;31;63;"220";"";"да";"Нет";"ЕSP8266";"
";"
";"2018-09-18"
"PLC_FanucIoT1";"Place:12";850618003;28;22;90;2510;32;792;80;67;"220";"NO";"N/I";"yes";"ЕSP8266";"yes";"-";"2019-06-11"
"PLCVersaIoT.20";"";487304380;48;45;70;5402;92;-1294;96;30;"220";"";"да";"No Information";"ESP32";"YES";"--";"2017-12-29"
"u_IIoT_5";"Station:24";240769796;20;37;88;1695;88;-2689;93;39;"5";"Да";"NO";"0";"ESP32";"YES";"нет";"2020-06-09"
"machineFanucIoT#2";"";808462500;25;35;71;6670;61;-2503;61;33;"5";"";"нет";"no";";";"Да";"no";"2018-12-19"
"u_Bosch.10";"Station:32";606781159;44;45;28;9143;91;1303;54;29;"5";"";"ЂСЏР¶Рµ";"нет";"STM";"Да";"yes";"2017-12-10"
"PLC_IoT_7";"Department_33";466304936;49;26;42;695;41;-2142;60;19;"3";"";"No information";"YES";";";"апр";"да";"2020-04-19"
"PLCFanucIoT.13";"";103285776;23;33;39;8307;55;-1464;79;47;"5";"no";"No Information";"no";"ESP8266";"yes";"yes";"2019-04-19"
"Iot_VersaIoT/5";"Workshop#41";591614162;31;16;42;9441;57;1131;19;88;"5";"";"Нет";"No Information";"STM";"NO";"no";"2020-10-24"
"PLCSensXiom-20";"";296079243;28;24;52;616;78;-303;43;87;"220";"Да";"Да";"NO;";"ESP ";"-";"нет";"2019-05-20"
"machineBosch3";"Room#32";568087638;13;22;49;7111;31;-2545;43;81;"3";"";"no";"yes";"ESP ";"-";"1";"2019-04-04"
"PLCGPDI51.14";"";576622632;32;39;34;5833;45;-693;25;78;"3";"";"
";"+";"ЕSP8266";"да";"апр";"2020-09-12"
"Iot_OSISoftIoT/23";"Room.18";735509447;18;14;33;9141;98;1116;27;89;"3";"Да";"да";"--";"STM";"yes";"+";"2019-10-02"
"u_IIoT_3";"Workshop_27";447414627;7;34;79;989;36;2136;90;84;"3";"";"no";"N/I";"STM32";"No information";"нет";"2020-07-18"
"u_Fanuc/13";"Room/19";741390026;20;2;74;8480;74;-1694;43;75;"5";"";"Да";"N/I";""""",";"No information";"No information";"2018-05-23"
"PLC_IoTSiemens/6";"Room:24";579616902;24;9;49;1736;42;-2516;79;69;"5";"";"+";"YES";"ESP ";"no";"0";"2020-05-09"
"u_FanucIoT14";"";193857220;49;40;95;7962;39;2498;43;71;"3";"
";"1";"NO";"ESP32";"no";"Да";"2020-01-08"
"u_SensXiom:8";"Room-3";178459692;38;23;57;5746;81;-356;47;48;"5";"1";"-";"да";"ESP8266";"нет";"yes";"2018-03-18"
"machineBosch-14";"";160642618;17;25;59;5991;54;-1164;83;65;"5";"NO";"--";"N/I";""""",";"YES";"No Information";"2018-11-22"
"u_Festo-8";"Room.6";642976321;43;47;69;2332;48;-1079;34;68;"3";"Нет";"No Information";"ЂСЏР¶Рµ";";";"-";"-";"2018-04-05"
"u_IoTSiemens9";"";519131456;10;0;46;2987;72;-1741;81;94;"3";"";"-";"да";"ЕSP8266";"--";"ЂСЏР¶Рµ";"2018-04-05"
"PLC_Festo/5";"Workshop34";404636886;20;-2;62;271;49;-1503;26;51;"3";"yes";"NO";"N/I";"ESP32";"NO";"-";"2018-12-24"
"u_XDK Bosch#23";"";336035445;8;4;54;7898;53;1796;45;57;"220";"No information";"-";"N/I";",";"yes";"+";"2017-12-03"
"CustomerGPDI5120";"Place.26";503756487;41;42;75;4951;44;320;76;44;"5";" ";"no info";"No Information";"STM32";"no info";"yes";"2020-10-06"
"Iot_GPDI51/12";"";589333195;39;11;86;4508;56;2986;56;30;"3";"";"Нет";"NO;";",";"yes";"+";"2018-06-04"
"Iot_CISS Bosch:7";"Department#39";497845349;7;-2;38;3236;75;-2269;76;81;"3";"0";"-";"+";"ESP8266";" ";"YES";"2020-06-17"
"machineCISS Bosch.7";"Place:35";428031852;12;19;50;7387;75;544;28;62;"5";"";"нет";"no";"STM32";"-";"YES";"2020-08-15"
"PLCFestoR267/6";"Workshop.34";10203730;8;24;70;1247;87;-2202;36;58;"220";"yes";"да";"yes";"ESP32";"no info";"no";"2018-05-26"
"u_SensXiom:9";"";775085115;46;17;73;8916;45;603;30;62;"5";"1";"yes";"No information";"ЕSP8266";"no";"Нет";"2019-06-07"
"machineFanucIoT:12";"Workshop/37";543819504;3;2;78;6379;97;539;64;29;"5";"--";"NO";"no";"ESP8266";"
";"No Information";"2018-09-13"
"PLC_Bosch-12";"Place21";584371137;10;21;81;6284;47;-2227;27;23;"3";"нет";"No Information";"No Information";"STM32";" ";"no";"2020-04-04"
"Customer.9";"Station-35";43813326;48;27;90;787;80;1117;45;54;"3";"";"нет";"No information";""""",";"NO";"+";"2020-08-17"
"machineIoTSiemens9";"";292599654;14;24;98;9780;85;1275;70;34;"3";" ";"no info";"нет";"STM";"no info";"ЂСЏР¶Рµ";"2019-03-07"
"Iot_:14";"";472211543;32;7;63;9084;70;-2313;24;41;"5";"";"нет";"да";"ESP32";"no info";"
";"2018-09-05"
"machineBosch/7";"";638373045;8;35;57;1577;51;1362;69;80;"5";"No Information";"no";" ";"ESP8266";"1";"1";"2019-08-12"
"Customer-19";"";466516453;5;19;44;2883;47;1730;31;17;"5";"1";"N/I";"-";"ESP8266";"+";"No Information";"2019-12-25"
"PLCFestoR2675";"";258441519;24;50;82;5060;94;-219;86;94;"220";"";"ЂСЏР¶Рµ";"YES";"ESP ";"no";"да";"2019-12-13"
"u_FanucIoT22";"Place:21";595910687;33;24;85;1854;38;-2082;99;35;"3";"";"да";"YES";"ESP8266";"No Information";"1";"2018-05-01"
"u_VersaIoT:7";"Workshop#17";798067746;16;2;51;6032;35;-2930;94;67;"5";"1";"NO";"да";"ЕSP8266";"
";"no";"2020-03-14"
"CustomerXDK Bosch_21";"";334815380;31;1;31;2798;23;1890;87;41;"3";"";"No information";"апр";"ESP ";"Да";"+";"2018-04-08"
"PLCBosch_21";"Workshop#19";94123388;4;-1;63;1805;24;-493;75;27;"220";"yes";"нет";"Нет";"ESP ";"
";"YES";"2020-10-07"
"u_.7";"Place-16";576592241;28;13;32;6097;98;585;52;78;"5";"";"No Information";" ";"STM32";"1";"NO";"2019-11-03"
"CustomerSiemens#8";"Room/15";369027288;26;50;60;8353;85;2481;50;85;"3";"";"yes";"0";"ЕSP8266";"yes";"Нет";"2018-05-08"
"PLCIoT20";"Workshop#13";474752820;32;37;29;2245;55;244;70;31;"5";"1";"No Information";"yes";",";"
";"ЂСЏР¶Рµ";"2019-12-26"
"PLC_FestoR267/3";"";53479701;42;16;45;4918;92;246;52;41;"5";"";"апр";"no";"STM";"--";"No information";"2019-09-22"
"machine#3";"Station#25";38565072;28;41;29;2849;53;2103;68;52;"3";" ";"NO";"нет";"ESP ";"NO";"YES";"2019-10-26"
"PLCGPDI51:18";"Station-6";765601399;3;30;30;613;95;450;74;74;"220";"No information";"-";"No information";"ESP32";"апр";"1";"2018-07-31"
"PLCFanucIoT/15";"";713554827;30;15;62;3789;66;-2304;53;43;"3";"
";"+";"NO";",";"no";"ЂСЏР¶Рµ";"2019-10-03"
"Iot_Bosch:2";"";571801640;37;15;53;4779;52;1476;73;63;"5";"";"yes";"YES";"STM32";" ";"no";"2020-02-24"
"u_FanucIoT/20";"";377320658;11;28;98;1103;80;-1996;56;17;"5";"да";"да";"--";""""",";"нет";"No Information";"2019-04-07"
"PLC_IIoT10";"Workshop.35";647904801;2;9;55;449;70;-906;82;68;"3";"Да";"No information";"NO";",";"N/I";"yes";"2018-05-15"
"u_Siemens#19";"Workshop27";568190903;16;30;70;1543;68;-1098;20;27;"3";"";"N/I";"да";"STM32";"No Information";"Нет";"2019-08-04"
"u_NewGenIoT21";"Room.28";854277019;16;39;86;402;60;12;41;25;"5";"yes";"-";"+";"ESP8266";"--";"No information";"2018-11-26"
"machineFesto-13";"Station/37";707517167;12;3;52;3042;85;1729;96;41;"220";"да";"+";"no";"STM";"yes";"No information";"2019-06-05"
"Iot_Siemens#19";"";499972186;15;48;71;403;77;-2558;97;71;"3";"нет";"no";"
";""""",";"да";"Да";"2018-02-26"
"u_CNC:9";"Room#5";757231976;22;13;62;8332;78;-462;29;76;"3";"";"NO;";"no info";";";" ";"NO;";"2020-03-22"
"PLCFanuc:4";"";177474916;16;22;61;8781;42;-871;93;49;"5";"ЂСЏР¶Рµ";"No information";"1";"STM32";"+";"yes";"2019-12-21"
"PLCVersaIoT/4";"";484098473;19;44;78;7538;65;2081;72;29;"3";"";"
";"N/I";"ESP32";"no";"нет";"2019-04-01"
"u_Bosch9";"Station17";761190939;14;19;30;6449;66;-269;24;29;"5";"No Information";"ЂСЏР¶Рµ";"no";"STM32";"0";"Да";"2018-10-24"
"PLC_OSISoftIoT_2";"";487545544;41;31;58;1671;97;-772;73;23;"5";"1";" ";"yes";"STM32";"ЂСЏР¶Рµ";"yes";"2019-10-01"
"Iot_Bosch/21";"Workshop#2";395859114;12;5;49;9815;85;1859;32;42;"3";"0";"NO;";"1";"STM32";"ЂСЏР¶Рµ";"нет";"2018-11-16"
"machineGPDI511";"Department_2";49228163;27;27;28;5847;84;1920;96;26;"3";"";"да";"1";"STM32";"1";" ";"2019-04-25"
"machineFanuc.8";"";344338684;9;30;46;938;51;1217;25;85;"5";"";"
";"Да";"STM";"ЂСЏР¶Рµ";"
";"2019-11-12"
"Iot_VersaIoT-21";"";38510325;40;21;26;5688;53;-1478;45;45;"220";"";"YES";"N/I";""""",";"1";"+";"2019-07-26"
"machineNewGenIoT/21";"Workshop7";205358099;38;33;88;8014;19;-199;40;82;"5";"NO";"NO;";"+";""""",";"+";"no";"2017-12-03"
"machineSiemens-11";"";896766313;29;49;76;7900;70;1111;50;96;"5";"";"N/I";"Да";"ESP32";"no";"да";"2019-09-21"
"PLCFanucIoT12";"Station#36";649910730;48;44;83;315;35;2238;77;43;"3";"апр";"да";"-";"ЕSP8266";"No information";"1";"2017-11-05"
"PLCSensXiom:15";"Place/21";591173562;32;3;82;5416;74;-2533;77;96;"5";"апр";"+";"yes";""""",";"-";"No information";"2020-03-03"
"u_IoT20";"Place_19";651939234;41;8;73;4085;20;2261;98;72;"3";"";"1";"yes";"ESP ";"N/I";"0";"2019-07-17"
"CustomerGPDI51:3";"Place3";595243812;20;49;67;5597;82;-2786;57;32;"5";"";"ЂСЏР¶Рµ";"-";""""",";" ";"--";"2019-09-19"
"PLCBosch.1";"";267853819;40;37;92;3378;29;2489;40;95;"3";"0";"--";"yes";"ЕSP8266";"no";"-";"2018-10-09"
"PLC_IIoT5";"";670542973;37;-2;54;3000;88;-2806;92;18;"220";"-";"да";"NO;";"STM32";"Нет";"no info";"2019-08-25"
"PLCSensXiom18";"Room36";214450417;6;50;34;5348;91;-2057;22;93;"5";"-";"N/I";"ЂСЏР¶Рµ";"STM";"no";"N/I";"2018-11-05"
"Iot_GPDI51/2";"Department:34";290281750;48;26;58;8818;19;1611;59;31;"3";"Нет";"NO;";"-";",";"No information";"no";"2018-11-24"
"machineFesto_10";"";417940776;20;46;65;4194;33;-637;42;25;"5";"ЂСЏР¶Рµ";"1";"yes";"ESP8266";"No Information";"yes";"2019-11-07"
"PLC_VersaIoT/16";"";455627536;30;20;30;459;84;-249;60;78;"5";"1";"ЂСЏР¶Рµ";"no";"ЕSP8266";"апр";"да";"2019-11-04"
"PLC_IIoT4";"Workshop41";442763525;19;42;71;7794;80;478;97;77;"5";"";"No information";"N/I";""""",";"NO;";"no info";"2018-06-03"
"CustomerOSISoftIoT.3";"";718414468;41;24;37;4095;87;-1600;45;77;"5";"yes";"no info";"NO;";",";"no info";"нет";"2018-10-16"
"CustomerIIoT:4";"Station.35";28700812;1;15;60;732;61;-3028;91;37;"3";"
";"+";"no info";"STM";"No information";"no";"2019-09-11"
"CustomerGPDI51_5";"";713272554;25;49;29;6614;77;2791;55;29;"5";"";"
";"--";"STM";"No Information";"yes";"2019-01-10"
"u__19";"Place-30";384830412;5;16;49;9780;80;2947;55;72;"5";"
";"
";"NO";"ESP32";"no";"-";"2019-05-09"
"machineOSISoftIoT#5";"Station.3";836270320;11;42;36;8777;99;2713;73;88;"3";"";"Нет";"NO;";"ESP32";"-";"Нет";"2020-08-06"
"Iot_NewGenIoT12";"";438233977;36;25;60;9504;54;-270;24;95;"5";"N/I";"YES";"-";""""",";"N/I";"1";"2019-11-21"
"u_OSISoftIoT:13";"";507390393;4;23;50;403;62;-2395;87;70;"5";"да";"N/I";"ЂСЏР¶Рµ";";";"Нет";"YES";"2020-05-15"
"PLC_.23";"Place19";683835890;49;47;38;2709;53;-3092;58;26;"3";"Да";"No information";"0";"ESP8266";"да";"да";"2018-06-15"
"u_XDK Bosch.16";"";178619891;2;28;84;7726;73;161;63;30;"3";"";"0";"no info";",";"no info";"да";"2020-01-16"
"PLCCISS Bosch17";"";811760751;26;2;90;4714;96;-260;25;34;"5";"yes";"апр";"no info";"STM32";"No Information";" ";"2020-09-24"
"PLC-17";"Workshop:36";640156800;38;12;95;7326;90;1726;44;77;"5";"нет";"Нет";"no";"STM";"N/I";"No Information";"2018-03-12"
"CustomerVersaIoT2";"Station.28";694989275;12;16;93;4860;60;2592;57;49;"5";"";"
";"нет";"ESP8266";"NO";"yes";"2018-08-14"
"Iot_IoTSiemens/15";"";296177538;49;5;69;5974;62;1806;25;91;"3";"";"ЂСЏР¶Рµ";"no info";""""",";"апр";"No information";"2019-02-04"
"machineXDK-17";"";197621148;2;40;86;1135;25;2209;20;65;"5";"";"апр";"no info";";";"-";"yes";"2020-01-09"
"PLCGPDI5112";"";669310141;11;38;49;1647;46;-1041;100;30;"3";"";"yes";"апр";"ЕSP8266";"1";"0";"2020-07-03"
"Iot_IoT13";"Workshop_21";440200497;37;11;29;8733;68;2546;98;33;"3";"No Information";"no";"no";""""",";"-";"+";"2020-09-06"
"Iot_NewGenIoT:6";"Room/28";683719911;45;35;64;4881;92;-2399;52;95;"3";"";"NO";"No Information";"ЕSP8266";"0";"0";"2018-05-05"
"PLC_Bosch-18";"Station#34";307912117;3;46;27;5540;85;-304;49;53;"5";"";"--";" ";";";"yes";"--";"2018-01-26"
"CustomerIIoT/1";"Place-34";293766789;2;-1;64;6702;69;-960;32;100;"5";"yes";"no info";"NO";"ESP8266";"YES";"NO";"2018-06-24"
"machineSiemens.18";"Station_2";42575606;41;8;96;845;68;131;54;20;"3";"апр";"yes";"да";"STM";"No Information";"No Information";"2019-04-12"
"PLC_:18";"Department.35";359370943;47;9;25;5403;23;-2273;64;98;"5";"N/I";"1";"no";"STM";"Нет";"апр";"2017-12-22"
"PLCIoTSiemens/18";"";770096175;9;6;61;6183;30;-531;59;32;"3";"";"апр";"yes";""""",";" ";"апр";"2019-03-30"
"PLC_FestoR267_1";"";599622699;28;29;95;6949;74;1322;30;83;"3";"";"0";"no";"STM";"YES";"YES";"2020-06-18"
"u_XDK/21";"";37697308;10;46;56;5781;52;2126;75;23;"220";"No Information";"Да";"нет";"ЕSP8266";"No Information";"Да";"2018-07-03"
"CustomerFanucIoT-11";"";392910368;33;31;55;8524;44;678;33;89;"5";"";"0";"Нет";";";" ";"+";"2019-10-24"
"machine:12";"";561691383;22;45;91;6517;63;500;37;34;"5";"no";"-";"No Information";"ЕSP8266";"no";"ЂСЏР¶Рµ";"2019-06-25"
"CustomerXDK Bosch-22";"";62796358;47;30;57;4815;43;-2225;57;64;"3";"no info";"--";"да";"ESP ";"YES";"0";"2020-09-13"
"machineSiemens.6";"Station-35";782337147;21;39;53;1768;20;-2254;35;46;"3";"";"
";"нет";"ESP ";"yes";"Да";"2018-08-14"
"PLCSiemens.6";"";446766237;9;28;26;4122;60;2573;47;51;"3";"";"да";"
";"STM32";"No Information";"0";"2019-07-28"
"Iot_Fanuc10";"Workshop23";397130995;40;43;50;214;64;-1197;95;35;"5";"";"нет";"NO";""""",";"+";"--";"2019-12-06"
"Iot_IoTSiemens1";"";125956635;8;20;60;3308;46;-610;56;65;"3";"no info";"+";"N/I";"STM";"да";"Нет";"2018-08-21"
"machineIoT#2";"Place_30";338759549;36;30;82;3005;67;-2767;54;85;"5";"N/I";"no";"Нет";"ESP32";"1";"No Information";"2018-07-14"
"Iot_OSISoftIoT#14";"Room#21";187453269;19;30;76;4609;27;96;27;35;"3";"no";"
";"0";"ESP32";"No Information";"No Information";"2019-06-26"
"Iot_CISS Bosch21";"";715065082;25;41;70;757;91;2557;66;85;"3";"
";"апр";"нет";";";"No Information";"Да";"2018-01-08"
"Iot_OSISoftIoT:19";"Workshop/27";472717016;48;45;35;2413;25;168;92;49;"5";"";"0";"No information";"STM";"да";"-";"2019-04-06"
"machineVersaIoT23";"Place#33";552018838;40;43;31;8791;100;-2451;76;83;"5";"no";"апр";"Да";"STM32";"ЂСЏР¶Рµ";"Да";"2020-09-20"
"PLC_IIoT.7";"Room.8";172700387;17;31;66;9587;87;847;36;49;"5";"N/I";"NO;";"no";"ESP ";" ";"нет";"2020-01-14"
"machineFesto#18";"Room-21";345039180;40;22;34;4131;84;-1413;93;70;"220";"No information";"N/I";"--";"ESP8266";"N/I";"+";"2018-08-14"
"PLC_Bosch.5";"Workshop/12";204110427;44;21;80;967;34;1199;46;47;"220";"ЂСЏР¶Рµ";"NO;";"Нет";";";"N/I";"Нет";"2019-03-20"
"u_NewGenIoT18";"Station-27";897142506;42;21;26;8320;53;-1468;94;78;"3";"N/I";"да";"No Information";"STM32";"no";" ";"2018-08-07"
"PLCFestoR267-3";"";221821461;43;3;67;5092;66;1425;80;25;"3";"";"no";"no";"ЕSP8266";"yes";"
";"2020-01-11"
"u_XDK20";"Place/11";93154068;38;39;58;2771;19;1587;85;97;"5";"ЂСЏР¶Рµ";"no";" ";",";"no";"ЂСЏР¶Рµ";"2020-02-17"
"Iot_CISS Bosch/12";"Department:5";36791156;40;5;28;6578;18;-843;56;58;"3";"";"+";"no info";"ESP8266";"yes";"-";"2020-05-07"
"Iot_IoT#19";"Department.9";511423035;21;43;35;6898;76;1303;19;44;"3";"";"no info";"NO";"ESP8266";"нет";" ";"2020-04-19"
"PLCXDK-13";"Place36";774612782;7;14;59;394;19;2727;20;90;"220";"NO";"no";"no";";";"NO;";"1";"2019-09-01"
"machineFestoR26721";"Department#42";407446365;18;13;66;2333;30;-1656;57;60;"3";"";"
";"апр";"ESP ";"--";"Нет";"2018-06-20"
"u_IIoT#13";"";168698457;2;31;59;4662;81;527;23;36;"3";"-";"
";"no";"ESP ";"-";"no info";"2020-07-07"
"CustomerFesto19";"Workshop12";367524237;31;42;64;422;17;1765;42;99;"3";"";"да";"апр";"ЕSP8266";"No Information";"no";"2020-09-30"
"PLCXDK Bosch:12";"";845337123;11;5;79;2050;20;2519;90;28;"5";"ЂСЏР¶Рµ";"no";"--";",";"
";"0";"2020-06-12"
"PLCIIoT.10";"Workshop26";714382089;35;26;83;5533;89;281;98;71;"5";"1";"Нет";"1";"ESP32";"N/I";"+";"2019-12-02"
"Iot_:1";"Department.34";839840862;38;4;62;454;36;-3023;38;92;"3";"";"ЂСЏР¶Рµ";"no";",";" ";"No Information";"2020-08-22"
"Iot_OSISoftIoT3";"";530361775;42;31;56;5795;32;-1835;24;43;"5";" ";"ЂСЏР¶Рµ";" ";"ESP8266";"0";"YES";"2020-03-31"
"Iot_FestoR26717";"Place7";659870016;16;28;44;5658;41;-2402;50;21;"5";"";" ";"YES";"STM";"--";"-";"2018-09-23"
"machineNewGenIoT:18";"Workshop26";117937268;31;20;43;1312;92;1227;26;52;"220";"";"да";"Да";"STM32";"NO";"Да";"2020-05-13"
"CustomerFanuc22";"";13687475;33;45;75;8600;55;655;55;28;"3";"";"YES";"N/I";"ESP ";"no";"
";"2019-09-12"
"u_Fanuc:17";"Room.28";176119216;32;23;42;7429;52;-229;22;85;"5";"";"Нет";" ";"ЕSP8266";"no";"+";"2017-12-17"
"machineSensXiom/7";"Room28";362630213;19;14;40;9689;45;364;24;73;"3";"";"
";"No information";"ESP ";"no";"ЂСЏР¶Рµ";"2018-11-08"
"PLC_CNC22";"";593401128;48;-3;76;7194;33;1852;22;39;"3";"";"ЂСЏР¶Рµ";"1";"STM";"NO";"no";"2019-11-23"
"u_Bosch-9";"Workshop#36";824299871;43;22;96;5086;30;-2848;20;50;"3";"0";"0";"No Information";"ЕSP8266";"no";"yes";"2020-05-22"
"CustomerBosch:22";"Room17";420282632;40;19;71;2847;93;2661;24;96;"3";"No information";"
";"NO;";";";"+";"апр";"2019-03-04"
"CustomerXDK Bosch1";"Station:19";853193825;5;10;25;2619;37;2669;82;61;"5";"Нет";"
";"0";"ESP8266";"N/I";"no";"2020-03-08"
"CustomerFestoR267.12";"";851670088;42;-1;92;1188;58;1838;38;46;"3";"0";"NO";"NO";"ESP32";"+";"No Information";"2018-08-28"
"Iot_XDK Bosch:12";"Place27";607057216;46;31;45;6443;87;1468;91;60;"3";"no";"да";"No information";"ЕSP8266";"no";"Нет";"2017-10-27"
"u_CNC_15";"Workshop.34";22366569;46;5;81;9246;34;-569;77;82;"3";"";"+";"yes";"ESP32";"да";"0";"2018-01-02"
"CustomerXDK9";"";291565964;13;14;39;4474;30;-2679;50;67;"220";"NO";"yes";"апр";""""",";"No information";"NO";"2018-01-31"
"Iot_GPDI51#17";"Workshop37";100438411;44;28;38;6804;94;-1717;52;95;"5";"";"NO;";"yes";";";"No information";"нет";"2018-05-23"
"u_IoTSiemens.21";"Department24";256348895;42;10;29;2973;38;-1167;80;95;"220";" ";"yes";"
";";";" ";"no info";"2018-11-08"
"PLC_Bosch:19";"Department36";102166831;17;38;76;1395;18;-674;30;70;"220";"";"N/I";"да";";";"NO";"да";"2019-09-15"
"Iot_VersaIoT3";"Workshop.5";345645115;49;23;75;6239;55;-1717;19;62;"5";"YES";"--";"+";"STM32";"N/I";"да";"2020-09-08"
"u_Siemens5";"";322507851;27;36;36;4874;22;2590;74;49;"3";"no";"no";"--";"ESP32";"
";"-";"2020-05-31"
"Iot_XDK Bosch4";"Room#5";702974542;39;-1;66;202;88;-140;55;54;"5";"";"NO;";"N/I";";";"Да";"1";"2018-10-09"
"CustomerFesto-12";"";415413514;12;44;33;3142;34;2375;56;29;"220";"no info";"no";"N/I";";";"no";"no";"2020-08-18"
"machineVersaIoT_5";"";460694356;1;9;52;7967;74;-1646;61;59;"3";"нет";"1";"
";"ESP32";"--";"yes";"2020-09-24"
"u_Siemens#13";"";138777083;38;20;48;140;98;1815;74;42;"3";" ";"ЂСЏР¶Рµ";"да";";";"no";"yes";"2018-04-14"
"u_GPDI51_13";"Workshop7";113578712;4;0;49;5688;40;-1715;50;90;"3";"";"no";"ЂСЏР¶Рµ";",";"
";"+";"2020-01-06"
"CustomerIoT-16";"";120715008;40;-2;80;94;98;3000;88;40;"3";"no";"Нет";"апр";"ESP ";"+";"yes";"2019-08-19"
"CustomerGPDI51:16";"Place32";558639650;29;21;71;3057;100;-2596;39;30;"220";"N/I";"No information";"
";"STM";"no";"нет";"2020-07-26"
"PLCGPDI51/8";"";202144957;45;19;95;172;56;-2291;25;57;"5";"";"YES";"+";"ESP ";"апр";"ЂСЏР¶Рµ";"2020-07-07"
"machineIoT12";"";254240816;47;36;69;537;58;-2727;26;17;"5";"";"NO";"да";",";"1";"апр";"2019-01-14"
"CustomerCISS Bosch:20";"Station:25";108541184;43;-2;37;7423;73;392;78;74;"5";"+";"Да";"0";",";"да";"N/I";"2020-09-22"
"PLCSensXiom:13";"Room#10";258899959;41;37;50;3122;88;-2972;77;68;"5";"0";"
";"0";";";"No information";"нет";"2019-04-05"
"PLC_Bosch_18";"Room_3";616977675;6;28;49;6150;52;1467;23;44;"220";"No information";"yes";"ЂСЏР¶Рµ";"ESP32";"No Information";"no info";"2019-12-02"
"PLCFanucIoT.21";"";493432561;23;19;34;3495;22;2240;51;86;"5";"";"Нет";"Нет";"ESP ";"No Information";"NO";"2020-09-25"
"CustomerGPDI5116";"Place:40";505306038;35;-2;28;3792;55;-1224;71;20;"220";"
";"нет";"N/I";"STM";" ";"+";"2018-08-21"
"PLC_FestoR267.19";"Station.38";741381330;25;29;96;8339;43;1131;52;86;"3";"0";"yes";"
";"ESP8266";"+";"Да";"2018-07-07"
"u_VersaIoT23";"";167052480;41;-1;48;8826;58;-2428;58;73;"5";"";"-";"0";"ESP ";"-";"
";"2019-05-28"
"PLC_OSISoftIoT-21";"";72634510;9;21;35;4927;100;-2195;58;77;"220";" ";"Да";"апр";"ESP8266";"yes";"1";"2020-03-10"
"CustomerFestoR267#10";"";28094570;5;44;50;2199;85;2380;21;86;"3";"апр";"no";"+";"ESP8266";"no";"
";"2019-05-03"
"u_XDK Bosch.21";"";294042861;15;28;44;1204;99;1229;47;89;"5";"YES";"no";"N/I";"ESP8266";" ";"no";"2019-09-07"
"Iot_CISS Bosch.14";"Department33";886056217;30;18;44;9194;71;2609;66;98;"5";"";"NO;";"NO;";"ESP8266";"+";"да";"2019-06-26"
"CustomerVersaIoT_19";"Workshop:41";711983951;1;10;34;3253;64;217;37;85;"3";"";"-";"N/I";";";"0";"NO;";"2019-09-08"
"CustomerVersaIoT_11";"";62719498;47;46;99;9838;54;1315;56;85;"3";"";"апр";"NO";"ESP8266";"ЂСЏР¶Рµ";"нет";"2020-08-22"
"PLC_CNC:13";"Department_28";247090966;7;5;34;6636;24;2917;48;60;"220";"1";"NO;";"
";"ESP ";"Да";"1";"2019-03-04"
"CustomerVersaIoT:4";"Place:23";12431864;33;35;60;1938;90;1903;45;39;"5";"Нет";"NO";"Нет";""""",";"
";"1";"2019-10-24"
